transacao_id,cliente_id,tipo_transacao,valor_kz,data_transacao,canal,status,provincia,tipo_conta
TXN000928,CLI0156,Pagamento de Serviço,159007.28,2023-05-15 08:21:40,Agente Bancário,Aprovada,Benguela,Jovem
TXN001628,CLI0006,Pagamento de Empréstimo,28690.22,2023-04-23 02:43:45,App Mobile,Aprovada,Uíge,Corrente
TXN003937,CLI0136,Depósito,154077.51,2023-12-11 00:44:17,Agente Bancário,Aprovada,Huambo,Empresarial
TXN002839,CLI0075,Transferência,236869.01,2024-05-30 23:28:21,ATM,Aprovada,Huambo,Jovem
TXN004597,CLI0173,Pagamento de Serviço,207746.43,2024-10-07 11:18:03,App Mobile,Aprovada,Benguela,Jovem
TXN003583,CLI0045,Pagamento de Electricidade,90409.5,2024-06-21 11:08:27,App Mobile,Aprovada,Lubango,Empresarial
TXN000096,CLI0024,Recebimento de Salário,119263.27,2024-03-05 07:06:05,Internet Banking,Aprovada,Sumbe,Corrente
TXN002352,CLI0038,Recarga de Telemóvel,138395.58,2023-09-29 11:29:23,App Mobile,Aprovada,Uíge,Jovem
TXN001704,CLI0063,Pagamento de Serviço,154861.15,2024-09-12 04:43:48,App Mobile,Aprovada,Kuito,Corrente
TXN000028,CLI0188,Levantamento,83463.39,2024-08-10 17:31:03,Agente Bancário,Pendente,Benguela,Poupança
TXN002800,CLI0143,Depósito,199962.11,2024-02-27 20:43:33,Agente Bancário,Pendente,Uíge,Poupança
TXN001959,CLI0132,Recarga de Telemóvel,241315.15,2024-12-07 00:51:56,Agente Bancário,Aprovada,Cabinda,Empresarial
TXN002499,CLI0196,Pagamento de Renda,234337.78,2023-12-09 00:07:48,Agente Bancário,Aprovada,Saurimo,Corrente
TXN000518,CLI0078,Recebimento de Salário,140110.32,2024-11-24 00:17:49,App Mobile,Aprovada,Kuito,Jovem
TXN004044,cli0094,Recarga de Telemóvel,79466.1,2024-03-02 21:55:30,Agente Bancário,Aprovada,Luanda,Empresarial
TXN004900,CLI0092,Compra com Cartão,189401.02,2024-03-07 23:00:20,ATM,Aprovada,Benguela,Poupança
TXN002417,CLI0189,Recarga de Telemóvel,143429.79,2023-01-11 09:44:05,ATM,Aprovada,Sumbe,Jovem
TXN000521,CLI0169,Pagamento de Renda,14114.51,2023-04-26 10:29:33,Balcão,Aprovada,Cabinda,Poupança
TXN001682,CLI0188,Compra com Cartão,89423.58,2023-04-03 11:51:30,Balcão,Aprovada,Benguela,Poupança
TXN000204,CLI0031,Pagamento de Renda,145288.12,2024-03-29 06:37:09,Balcão,Pendente,Uíge,Poupança
TXN004268,CLI0191,Pagamento de Electricidade,233197.51,2024-12-21 05:25:14,ATM,Aprovada,Benguela,Corrente
TXN002128,CLI0016,Compra com Cartão,16436.66,2023-07-07 23:01:33,Balcão,Aprovada,Huambo,Jovem
TXN004392,CLI0154,Levantamento,178835.31,2024-09-07 04:07:02,Balcão,Aprovada,Lubango,Jovem
TXN000245,CLI0030,Recebimento de Salário,71065.83,2024-07-16 07:53:00,App Mobile,Recusada,Sumbe,Poupança
TXN001988,cli0132,Pagamento de Renda,6202.11,2024-02-12 21:00:50,Internet Banking,Aprovada,Cabinda,Empresarial
TXN002998,CLI0126,Levantamento,162579.0,2023-11-09 06:01:58,ATM,Pendente,Sumbe,Jovem
TXN000377,CLI0124,Recarga de Telemóvel,192485.61,2023-04-22 07:12:47,App Mobile,Aprovada,Luanda,Poupança
TXN004585,CLI0178,Recebimento de Salário,175342.99,2023-08-25 15:57:24,App Mobile,Aprovada,Saurimo,Poupança
TXN000996,CLI0026,Depósito,92677.48,2024-02-22 19:06:10,App Mobile,Aprovada,Lubango,Empresarial
TXN004479,CLI0042,Compra com Cartão,110892.47,2023-05-23 04:05:08,,Aprovada,Lubango,Corrente
TXN002945,CLI0039,Levantamento,223161.38,2023-01-20 18:10:08,Agente Bancário,Pendente,Kuito,Corrente
TXN002952,CLI0036,Pagamento de Empréstimo,86915.62,2023-12-02 17:55:16,App Mobile,Aprovada,Lubango,Poupança
TXN002931,CLI0048,Compra com Cartão,104348.35,2023-08-09 11:01:06,App Mobile,Aprovada,Malanje,Corrente
TXN000306,CLI0195,Transferência,134007.17,2023-12-31 10:29:01,App Mobile,Aprovada,Cabinda,Corrente
TXN001458,CLI0102,Pagamento de Renda,49373.01,2023-04-10 07:20:12,Internet Banking,Recusada,Sumbe,Empresarial
TXN000459,CLI0151,Pagamento de Electricidade,76156.17,2023-06-11 09:22:14,Balcão,Aprovada,Malanje,Corrente
TXN004263,CLI0024,Compra com Cartão,168773.17,2024-12-02 06:50:25,Internet Banking,Aprovada,Sumbe,Corrente
TXN003490,CLI0038,Levantamento,90961.17,2024-08-17 21:07:16,Balcão,Aprovada,Uíge,Jovem
TXN001321,cli0149,Recebimento de Salário,82923.28,2023-04-25 03:00:29,Agente Bancário,Aprovada,Saurimo,Corrente
TXN002341,CLI0092,Pagamento de Empréstimo,215293.39,2023-07-10 23:54:39,ATM,Recusada,Benguela,Poupança
TXN003333,CLI0171,Depósito,17411.59,2024-11-21 20:52:15,App Mobile,Recusada,Benguela,Corrente
TXN002476,CLI0137,Depósito,95471.79,2024-06-11 10:13:20,ATM,Aprovada,Benguela,Jovem
TXN003593,CLI0063,Pagamento de Renda,157138.17,27/08/2023 01:24,Internet Banking,Aprovada,Kuito,Corrente
TXN003352,CLI0031,Recebimento de Salário,212729.89,2024-01-17 08:19:08,Internet Banking,Aprovada,Uíge,Poupança
TXN002525,CLI0036,Recarga de Telemóvel,209720.84,2024-12-07 03:05:29,Internet Banking,Aprovada,Lubango,Poupança
TXN001534,CLI0177,Pagamento de Renda,24002.0,2024-06-20 12:10:33,ATM,Pendente,Lubango,Poupança
TXN001691,CLI0074,Transferência,184162.58,2023-08-04 02:26:56,App Mobile,Aprovada,Huambo,Corrente
TXN002414,CLI0041,Depósito,122530.04,2024-11-20 07:12:38,Balcão,Pendente,Saurimo,Corrente
TXN001328,CLI0144,Pagamento de Renda,207738.24,2024-06-05 23:12:16,Internet Banking,Aprovada,Sumbe,Jovem
TXN002702,CLI0011,Pagamento de Serviço,33528.03,2024-08-16 23:18:20,App Mobile,Aprovada,Huambo,Poupança
TXN000629,CLI0065,Pagamento de Serviço,7166.11,2023-12-25 23:25:35,Agente Bancário,Aprovada,Benguela,Empresarial
TXN003899,cli0059,Pagamento de Electricidade,193333.54,2024-03-26 20:23:50,ATM,Recusada,Lubango,Jovem
TXN002274,CLI0022,Pagamento de Electricidade,73839.5,2024-08-12 14:30:03,ATM,Aprovada,Huambo,Corrente
TXN001423,CLI0152,PAGAMENTO DE ELECTRICIDADE,228036.42,2024-03-17 12:54:34,App Mobile,Recusada,Cabinda,Jovem
TXN002168,CLI0156,Depósito,146141.14,2024-03-27 02:31:37,Internet Banking,Aprovada,Benguela,Jovem
TXN001805,CLI0126,Levantamento,194969.73,2023-02-14 10:24:00,Internet Banking,Aprovada,Sumbe,Jovem
TXN001021,CLI0051,Transferência,9011.45,2024-05-07 22:22:22,Balcão,Aprovada,Cabinda,Poupança
TXN001304,CLI0127,Pagamento de Serviço,81093.53,2024-05-15 05:33:23,ATM,Aprovada,Malanje,Corrente
TXN000448,CLI0017,Depósito,84301.4,2024-05-15 17:33:27,ATM,Recusada,Huambo,Jovem
TXN004120,CLI0112,Pagamento de Renda,243798.26,2023-11-29 00:01:26,Internet Banking,Pendente,Luanda,Empresarial
TXN000317,CLI0016,Depósito,175481.37,2023-04-30 13:14:51,App Mobile,Pendente,Huambo,Jovem
TXN001241,CLI0172,Pagamento de Electricidade,197355.51,2023-10-04 17:09:00,App Mobile,Aprovada,Cabinda,Jovem
TXN004181,CLI0102,Pagamento de Renda,131244.36,2024-02-23 07:35:56,Balcão,Aprovada,Sumbe,Empresarial
TXN003247,CLI0121,RECARGA DE TELEMÓVEL,72049.14,2023-12-25 04:11:19,ATM,Recusada,Lubango,Empresarial
TXN003992,CLI0161,Recarga de Telemóvel,92154.38,2024-04-27 11:28:18,App Mobile,Aprovada,Lubango,Empresarial
TXN002867,CLI0114,Pagamento de Electricidade,170933.29,2023-03-14 04:14:08,App Mobile,Recusada,Malanje,Jovem
TXN000425,CLI0107,Transferência,109945.97,2023-05-09 03:56:13,App Mobile,Recusada,Kuito,Empresarial
TXN001058,CLI0105,Recebimento de Salário,86152.19,2024-10-20 02:10:28,Internet Banking,Aprovada,Luanda,Corrente
TXN000953,CLI0177,Pagamento de Electricidade,131127.91,2024-09-29 06:57:39,ATM,Pendente,Lubango,Poupança
TXN002575,CLI0167,Pagamento de Electricidade,212600.16,2023-01-02 21:34:04,ATM,Aprovada,Benguela,Jovem
TXN004823,CLI0066,Pagamento de Electricidade,181439.37,2023-04-25 21:55:28,Balcão,Recusada,Malanje,Jovem
TXN003506,CLI0116,Pagamento de Serviço,23073.33,2024-10-27 17:13:41,Agente Bancário,Aprovada,Benguela,Jovem
TXN002595,CLI0175,Pagamento de Empréstimo,114917.2,2023-07-05 03:16:04,Balcão,Aprovada,Cabinda,Empresarial
TXN003172,CLI0163,Pagamento de Serviço,60480.48,2023-10-18 02:33:49,App Mobile,Aprovada,Malanje,Empresarial
TXN001451,CLI0097,Recebimento de Salário,139409.72,2024-10-31 04:43:19,App Mobile,Pendente,Uíge,Empresarial
TXN001144,CLI0180,Pagamento de Electricidade,173104.48,2024-07-22 02:55:06,Internet Banking,Aprovada,Huambo,Corrente
TXN004848,CLI0108,Depósito,239565.62,2024-05-03 17:50:19,Balcão,Aprovada,Lubango,Corrente
TXN000642,CLI0082,Depósito,203271.28,2024-05-18 08:27:39,Agente Bancário,Aprovada,Uíge,Corrente
TXN001924,cli0014,Recebimento de Salário,99254.53,2023-11-04 18:11:58,ATM,Aprovada,Sumbe,Jovem
TXN000679,CLI0087,Pagamento de Electricidade,180776.33,2024-05-01 23:36:55,Internet Banking,Aprovada,Uíge,Poupança
TXN002113,cli0182,Pagamento de Empréstimo,101995.6,2023-08-27 07:40:14,Balcão,Aprovada,Uíge,Corrente
TXN000662,CLI0180,Pagamento de Serviço,171703.13,25/04/2024 06:54,App Mobile,Aprovada,Huambo,Corrente
TXN001828,CLI0016,Pagamento de Serviço,16167.25,2023-03-24 06:01:14,ATM,Pendente,Huambo,Jovem
TXN001106,CLI0111,Pagamento de Serviço,20313.28,2024-07-10 21:27:38,ATM,Aprovada,Huambo,Empresarial
TXN001339,CLI0109,Pagamento de Serviço,33522.89,2023-09-04 19:24:00,Agente Bancário,Pendente,Huambo,Poupança
TXN004039,CLI0060,Depósito,7962.87,2024-07-26 11:38:34,Internet Banking,Pendente,Kuito,Jovem
TXN004480,CLI0128,Recarga de Telemóvel,241779.17,2024-08-31 05:54:56,Balcão,Aprovada,Luanda,Poupança
TXN003792,CLI0173,Recebimento de Salário,220000.33,2024-02-22 19:45:56,App Mobile,Aprovada,Benguela,Jovem
TXN003063,CLI0023,Compra com Cartão,22696.02,2023-05-31 16:03:41,ATM,Aprovada,Malanje,Poupança
TXN000502,CLI0109,Pagamento de Serviço,53920.11,2023-05-17 01:06:43,ATM,Aprovada,Huambo,Poupança
TXN001263,CLI0078,Pagamento de Serviço,216030.03,2024-06-18 17:16:55,Internet Banking,Aprovada,Kuito,Jovem
TXN000140,CLI0169,Compra com Cartão,127625.88,2024-04-16 09:56:12,ATM,Recusada,Cabinda,Poupança
TXN003710,CLI0119,Depósito,159306.63,2023-04-04 16:36:18,Balcão,Aprovada,Lubango,Empresarial
TXN000977,CLI0178,Transferência,214857.33,2023-08-16 01:28:47,ATM,Recusada,Saurimo,Poupança
TXN002245,CLI0192,Pagamento de Electricidade,27348.98,2024-06-29 17:45:09,Agente Bancário,Aprovada,Luanda,Empresarial
TXN002169,CLI0039,Recebimento de Salário,124253.39,2024-10-11 07:09:37,App Mobile,Recusada,Kuito,Corrente
TXN002775,CLI0083,Pagamento de Serviço,224809.56,2023-02-22 12:18:45,App Mobile,Aprovada,Cabinda,Empresarial
TXN003887,CLI0017,Transferência,189947.7,2024-08-13 23:09:15,Balcão,Aprovada,Huambo,Jovem
TXN004766,CLI0177,Levantamento,140816.15,2024-01-23 09:31:21,ATM,Aprovada,Lubango,Poupança
TXN003363,CLI0165,Compra com Cartão,8147.37,2023-02-26 20:59:02,ATM,Recusada,Cabinda,Corrente
TXN002914,CLI0116,Pagamento de Electricidade,246233.7,2024-11-01 13:23:02,ATM,Aprovada,Benguela,Jovem
TXN000345,CLI0126,Recebimento de Salário,171235.68,2023-09-27 08:26:45,ATM,Aprovada,Sumbe,Jovem
TXN002957,CLI0182,PAGAMENTO DE RENDA,203866.4,2023-01-06 07:26:32,,Aprovada,Uíge,Corrente
TXN000375,CLI0193,Compra com Cartão,68238.61,2023-01-25 13:35:33,App Mobile,Pendente,Luanda,Empresarial
TXN004440,CLI0134,Recebimento de Salário,80191.99,2024-10-16 03:38:56,Internet Banking,Pendente,Sumbe,Jovem
TXN004162,CLI0022,Pagamento de Empréstimo,138176.52,2023-03-12 17:46:35,App Mobile,Aprovada,Huambo,Corrente
TXN003652,CLI0080,Pagamento de Serviço,95193.82,2024-12-22 11:31:31,Agente Bancário,Aprovada,Lubango,Jovem
TXN003542,CLI0167,Pagamento de Serviço,201590.04,2023-02-15 00:25:56,Agente Bancário,Aprovada,Benguela,Jovem
TXN000141,cli0029,Pagamento de Serviço,18217.49,2024-04-06 07:39:12,Internet Banking,Pendente,Benguela,Corrente
TXN002863,CLI0140,Recarga de Telemóvel,235937.43,2023-05-12 16:49:19,Internet Banking,Recusada,Uíge,Empresarial
TXN001155,CLI0025,Pagamento de Serviço,74298.13,2023-01-25 03:41:54,Balcão,Aprovada,Sumbe,Poupança
TXN002854,CLI0174,Pagamento de Renda,201414.69,2023-06-03 06:45:58,Internet Banking,Aprovada,Cabinda,Poupança
TXN002511,CLI0040,Pagamento de Serviço,29533.93,2024-08-16 20:44:57,Internet Banking,Aprovada,Kuito,Poupança
TXN003079,CLI0078,Pagamento de Serviço,155124.06,2024-12-05 17:16:24,Balcão,Aprovada,Kuito,Jovem
TXN003905,CLI0150,Depósito,145462.98,2023-06-11 16:19:48,Internet Banking,Aprovada,Benguela,Jovem
TXN004876,CLI0054,Pagamento de Renda,103607.72,2024-10-02 02:21:14,ATM,Aprovada,Cabinda,Poupança
TXN001928,CLI0035,Pagamento de Renda,74171.3,2024-12-26 19:18:46,App Mobile,Aprovada,Benguela,Corrente
TXN004442,CLI0052,Levantamento,153765.34,2024-10-18 21:55:08,ATM,Aprovada,Uíge,Corrente
TXN004572,CLI0150,Pagamento de Empréstimo,24585.41,2023-05-19 22:18:50,App Mobile,Aprovada,Benguela,Jovem
TXN001108,CLI0139,Pagamento de Electricidade,175865.59,2023-04-07 07:43:10,ATM,Pendente,Kuito,Poupança
TXN001671,CLI0029,Pagamento de Serviço,172139.07,2024-11-21 03:52:36,Internet Banking,Aprovada,Benguela,Corrente
TXN000131,CLI0072,Pagamento de Empréstimo,145697.91,2023-09-12 05:06:51,Internet Banking,Aprovada,Lubango,Jovem
TXN004553,CLI0005,Compra com Cartão,85426.1,14/07/2023 18:09,Internet Banking,Aprovada,Malanje,Poupança
TXN002273,CLI0132,Pagamento de Empréstimo,210054.67,2024-07-13 07:27:29,ATM,Aprovada,Cabinda,Empresarial
TXN001656,CLI0091,Pagamento de Electricidade,133543.63,2024-10-24 17:20:15,Internet Banking,Recusada,Lubango,Corrente
TXN004899,CLI0114,Pagamento de Renda,21286.61,2024-10-18 04:15:13,Agente Bancário,Recusada,Malanje,Jovem
TXN001889,CLI0048,PAGAMENTO DE ELECTRICIDADE,41863.5,2023-05-24 07:40:53,Agente Bancário,Aprovada,Malanje,Corrente
TXN000513,CLI0095,Transferência,179786.56,2023-01-11 23:07:15,Agente Bancário,Aprovada,Lubango,Corrente
TXN004607,CLI0100,Compra com Cartão,22539.45,2023-08-13 00:36:52,Balcão,Aprovada,Saurimo,Empresarial
TXN003911,CLI0135,Pagamento de Serviço,40005.33,2023-09-14 17:31:27,ATM,Aprovada,Malanje,Jovem
TXN000467,CLI0200,Pagamento de Renda,227741.6,2024-12-16 06:57:27,Internet Banking,Aprovada,Malanje,Empresarial
TXN004130,CLI0131,Transferência,48396.43,2024-01-28 11:05:42,Agente Bancário,Recusada,Sumbe,Empresarial
TXN001127,CLI0071,Pagamento de Renda,151832.35,02/07/2024 14:19,App Mobile,Aprovada,Lubango,Empresarial
TXN003375,CLI0150,Transferência,140288.65,2024-07-07 07:01:15,Balcão,Aprovada,Benguela,Jovem
TXN003223,CLI0075,Recarga de Telemóvel,89207.23,2024-01-24 17:56:48,Agente Bancário,Aprovada,Huambo,Jovem
TXN000136,CLI0003,Pagamento de Empréstimo,33477.7,2024-06-23 01:40:32,Balcão,Aprovada,Saurimo,Corrente
TXN001563,CLI0187,Recarga de Telemóvel,233166.73,2024-12-12 14:16:41,Internet Banking,Aprovada,Kuito,Empresarial
TXN002445,CLI0151,Compra com Cartão,38502.0,2023-04-28 23:21:01,Balcão,Aprovada,Malanje,Corrente
TXN002600,CLI0189,Pagamento de Electricidade,29581.72,2024-12-01 02:36:33,Balcão,Aprovada,Sumbe,Jovem
TXN001876,CLI0117,Transferência,41818.3,2024-02-15 15:32:08,Internet Banking,Aprovada,Sumbe,Jovem
TXN001306,CLI0048,Pagamento de Serviço,27133.07,2024-03-31 05:30:53,Balcão,Aprovada,Malanje,Corrente
TXN003105,CLI0086,Pagamento de Electricidade,158486.31,2024-09-03 09:09:38,ATM,Aprovada,Huambo,Corrente
TXN004225,CLI0119,Pagamento de Empréstimo,101823.02,2024-03-22 14:04:08,ATM,Pendente,Lubango,Empresarial
TXN001305,CLI0157,Recarga de Telemóvel,24279.29,2023-10-30 09:50:10,Internet Banking,,Malanje,Jovem
TXN004027,CLI0063,Depósito,67357.82,2024-08-01 08:00:09,Agente Bancário,Pendente,Kuito,Corrente
TXN001866,CLI0122,Pagamento de Serviço,191801.05,2023-05-18 17:19:23,Agente Bancário,Recusada,Lubango,Empresarial
TXN004901,CLI0002,Recarga de Telemóvel,203793.49,2024-01-15 00:15:34,Agente Bancário,Aprovada,Saurimo,Jovem
TXN003447,CLI0130,Depósito,53185.85,2023-11-02 19:52:23,ATM,Pendente,Uíge,Empresarial
TXN002676,CLI0026,Pagamento de Renda,132829.05,2024-09-11 16:51:45,ATM,Aprovada,Lubango,Empresarial
TXN003846,CLI0195,Levantamento,180331.74,2023-12-07 07:51:54,Balcão,Aprovada,Cabinda,Corrente
TXN000668,CLI0165,Pagamento de Empréstimo,184132.62,2024-07-31 01:55:26,Internet Banking,Pendente,Cabinda,Corrente
TXN003190,CLI0004,Recebimento de Salário,26977.84,2024-07-11 03:27:59,Internet Banking,Aprovada,Saurimo,Empresarial
TXN000388,CLI0170,Levantamento,148244.7,2023-03-30 19:07:57,Agente Bancário,Aprovada,Uíge,Corrente
TXN004638,CLI0063,Pagamento de Empréstimo,20854.31,2024-09-22 19:04:17,Internet Banking,Aprovada,Kuito,Corrente
TXN004621,CLI0051,Depósito,184125.83,2023-10-16 16:53:43,ATM,Aprovada,Cabinda,Poupança
TXN004030,CLI0064,Pagamento de Empréstimo,139221.69,2023-02-02 02:37:46,Internet Banking,Aprovada,Uíge,Corrente
TXN003529,CLI0159,Pagamento de Electricidade,13078.37,2023-09-23 22:24:57,App Mobile,Aprovada,Uíge,Empresarial
TXN003290,CLI0044,Pagamento de Renda,203613.91,2023-11-05 16:41:31,App Mobile,Recusada,Benguela,Corrente
TXN003495,CLI0196,Levantamento,143378.0,09/05/2024 15:33,Agente Bancário,Pendente,Saurimo,Corrente
TXN004873,CLI0180,Compra com Cartão,92311.09,2024-05-03 19:23:48,ATM,Aprovada,Huambo,Corrente
TXN004177,CLI0078,Transferência,44847.98,2024-11-06 19:22:33,ATM,Aprovada,Kuito,Jovem
TXN001240,CLI0001,Pagamento de Serviço,28786.0,2023-05-20 00:15:05,Balcão,Aprovada,Malanje,Poupança
TXN003858,CLI0028,Compra com Cartão,245291.56,2023-11-22 11:23:55,Balcão,Aprovada,Kuito,Poupança
TXN003865,CLI0034,Depósito,66361.04,2023-09-17 19:12:44,Agente Bancário,Aprovada,Huambo,Empresarial
TXN003330,CLI0017,Pagamento de Serviço,156146.26,2024-06-28 22:14:34,App Mobile,Aprovada,Huambo,Jovem
TXN003902,cli0151,Recarga de Telemóvel,198470.66,2024-08-10 02:28:44,App Mobile,Aprovada,Malanje,Corrente
TXN001398,CLI0027,Transferência,154568.24,2023-04-04 22:47:52,ATM,Aprovada,Sumbe,Corrente
TXN004105,CLI0102,Pagamento de Empréstimo,50621.37,26/06/2024 09:17,Agente Bancário,Pendente,Sumbe,Empresarial
TXN001840,CLI0050,Transferência,71617.56,2024-10-11 07:18:34,Balcão,Aprovada,Malanje,Corrente
TXN001053,CLI0006,Recarga de Telemóvel,14857.67,2024-05-20 02:03:09,Internet Banking,Recusada,Uíge,Corrente
TXN000850,CLI0078,Pagamento de Serviço,193516.5,2023-01-21 11:16:14,Balcão,Aprovada,Kuito,Jovem
TXN000586,CLI0029,Compra com Cartão,43034.04,2024-01-19 17:02:18,Agente Bancário,Recusada,Benguela,Corrente
TXN001403,CLI0178,Pagamento de Electricidade,24743.43,2024-08-26 00:27:18,Internet Banking,Aprovada,Saurimo,Poupança
TXN000611,CLI0096,Compra com Cartão,188029.88,2023-04-15 08:05:54,Agente Bancário,Aprovada,Malanje,Corrente
TXN001484,CLI0103,Pagamento de Electricidade,154844.13,2024-08-22 23:03:46,Agente Bancário,Aprovada,Malanje,Empresarial
TXN001360,CLI0147,Levantamento,65551.74,2023-05-08 17:02:22,App Mobile,Aprovada,Malanje,Empresarial
TXN000900,CLI0041,Compra com Cartão,158073.1,2023-06-28 15:36:30,App Mobile,Aprovada,Saurimo,Corrente
TXN002336,CLI0163,RECARGA DE TELEMÓVEL,198511.65,2023-01-07 07:07:08,Balcão,Aprovada,Malanje,Empresarial
TXN002901,CLI0185,Pagamento de Empréstimo,94916.78,2024-08-24 12:49:50,Agente Bancário,Aprovada,Benguela,Jovem
TXN000628,CLI0018,Pagamento de Serviço,138429.56,2024-08-14 18:06:52,Internet Banking,Aprovada,Kuito,Empresarial
TXN000094,CLI0129,Recebimento de Salário,24530.32,2024-12-14 01:40:15,ATM,Aprovada,Saurimo,Jovem
TXN004261,CLI0059,Compra com Cartão,181734.29,2023-10-09 14:27:34,Internet Banking,Aprovada,Lubango,Jovem
TXN003835,CLI0063,Transferência,158268.66,2023-05-11 00:26:12,Balcão,Aprovada,Kuito,Corrente
TXN003808,CLI0090,Transferência,151380.1,2024-09-20 14:50:40,Agente Bancário,Aprovada,Cabinda,Poupança
TXN004437,CLI0132,Pagamento de Renda,54574.38,2024-05-06 00:40:29,Balcão,Aprovada,Cabinda,Empresarial
TXN004586,CLI0075,Pagamento de Serviço,88739.81,2023-09-22 00:26:28,Balcão,Aprovada,Huambo,Jovem
TXN000607,CLI0110,Pagamento de Serviço,47680.99,2024-04-01 04:32:52,Balcão,Recusada,Kuito,Empresarial
TXN000651,CLI0109,PAGAMENTO DE SERVIÇO,230406.4,2023-01-27 19:16:03,ATM,Aprovada,Huambo,Poupança
TXN001009,CLI0149,Recarga de Telemóvel,52804.67,2024-08-10 16:09:53,Balcão,Aprovada,Saurimo,Corrente
TXN003285,CLI0051,Levantamento,114042.86,2023-07-17 20:24:28,Internet Banking,Aprovada,Cabinda,Poupança
TXN003054,CLI0057,Pagamento de Electricidade,210279.24,2024-11-27 18:17:26,Agente Bancário,Recusada,Benguela,Jovem
TXN001952,CLI0131,Pagamento de Empréstimo,182367.66,2023-11-16 17:12:34,Internet Banking,Aprovada,Sumbe,Empresarial
TXN003183,CLI0052,Pagamento de Serviço,93739.31,2024-09-25 04:27:54,Balcão,Recusada,Uíge,Corrente
TXN000121,CLI0062,Compra com Cartão,173512.42,2023-10-17 22:55:46,Balcão,Aprovada,Saurimo,Jovem
TXN004833,CLI0007,Recarga de Telemóvel,181218.64,2023-06-17 02:29:51,Internet Banking,Aprovada,Sumbe,Corrente
TXN002723,CLI0024,Depósito,236254.53,2024-09-18 13:19:39,ATM,Pendente,Sumbe,Corrente
TXN002371,CLI0049,Recarga de Telemóvel,36523.93,2023-09-20 15:09:07,Balcão,Pendente,Saurimo,Poupança
TXN002858,CLI0129,Recebimento de Salário,20324.7,2023-06-06 01:28:37,Balcão,Aprovada,Saurimo,Jovem
TXN000253,CLI0192,Pagamento de Empréstimo,161659.91,2024-12-04 10:07:48,ATM,Aprovada,Luanda,Empresarial
TXN001521,CLI0102,Pagamento de Electricidade,18885.09,2023-02-15 15:55:17,Internet Banking,Recusada,Sumbe,Empresarial
TXN004206,CLI0083,Recebimento de Salário,204471.65,2023-12-17 09:10:50,ATM,Aprovada,Cabinda,Empresarial
TXN001100,CLI0070,PAGAMENTO DE RENDA,8327.76,2024-03-04 04:29:39,Balcão,Aprovada,Huambo,Corrente
TXN000911,CLI0174,Compra com Cartão,222441.5,2024-04-22 18:18:14,Agente Bancário,Aprovada,Cabinda,Poupança
TXN000420,CLI0116,Depósito,84760.79,2023-02-13 12:55:50,Balcão,Aprovada,Benguela,Jovem
TXN000263,CLI0012,Depósito,242126.13,2024-06-30 14:35:40,App Mobile,Aprovada,Cabinda,Corrente
TXN000973,CLI0131,Pagamento de Renda,36922.94,2023-03-22 11:40:22,Internet Banking,Aprovada,Sumbe,Empresarial
TXN002244,CLI0167,Pagamento de Electricidade,76810.53,2024-05-28 21:09:07,Internet Banking,Pendente,Benguela,Jovem
